Emerging Financial Technology Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
Project Management Micro Credential Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
Managing Virtual Project Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
Logistic and Supply Chain Management Micro Credential Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
Equity Investment and Financial Management Micro Credential Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
Bond and Mutual Fund Investment Micro Credential Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
Derivatives Investment Micro Credential Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
Global Strategic Analysis Micro Credential Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
Global Marketing Strategies Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
International Leadership Micro Credential Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
Risk Management and the Regulatory Framework in Islamic Finance and Banking Micro Credential Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
Global Islamic Finance and Banking Institutions & Markets  Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
Islamic Finance and Banking Products & Services  Micro Credential Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
Modern Data Management Micro Credential Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
Data Mining Micro Credential Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
Operations Research Micro Credential Certification,MASTER OF BUSINESS ADMINISTRATION,A11181,Universiti Tun Abdul Razak (UNIRAZAK)
Corporate Social Policy Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Principles of Management Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Principles of Finance Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Principles of Marketing Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Financial Management Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Strategic Management Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
International Business Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Marketing Management Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Organisational Behaviour Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Principles of Accounting Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Production and Operations Management Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Introduction to Human Resource Management Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Cross Cultural Management Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Social Entrepreneurship Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Risk Management Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Negotiation and Conflict Management Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Shariah and Fundamentals of Islamic Financial Planning Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Islamic Financial Markets and Institutions Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Retailing Management Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Strategic Entrepreneurship Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Entrepreneurial Culture and Behaviour Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Fundamentals in Credit Operation Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Malaysian Economy and Policy Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Business Intelligence Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Data Visualization Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Predictive Analytics Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Leadership Ethics and Governance Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
E-Commerce: Micro-Multinationals Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Pay Per Click Advertising Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Applied Digital Marketing Strategies Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Digital Analytics for Marketing Professionals Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Digital Marketing Channels Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Digital Techniques Micro Credential Certification Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Data Mining Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Consumer Behaviour & Social Media Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
FinTech and Crowdfunding Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Advertising and Sales Promotion Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Fundamentals of Social Media Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Integrated Marketing Communications Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Personal Selling and Sales Management Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Digital Communications Strategy Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Brand Management Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Financial Modeling Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Business Modelling Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Business Analytics Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Social Media Content Marketing Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Financial Markets and Structures Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Introduction to Business Analytics Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Security Analysis and Portfolio Management Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Marketing for the Digital Economy Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Blockchain and Digital Cryptocurrency Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Programming for Analytics Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
Big Data Analytics Micro Credential Certification,Bachelor of Business Administration (Honours),A11203,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN PRINCIPLES OF MARKETING,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN PRINCIPLES OF MICROECONOMICS,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MACRO-CREDENTIAL IN PRINCIPLES OF MACROECONOMICS,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN ORGANISATIONAL BEHAVIOUR,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN PRINCIPLES OF ACCOUNTING,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN MANAGEMENT INFORMATION SYSTEMS,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN FINANCIAL MANAGEMENT,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN BUSINESS LAW,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN STRATEGIC MANAGEMENT,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN BUSINESS STATISTICS,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN PRODUCTION AND OPERATIONS MANAGEMENT,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN PROBLEM SOLVING AND DECISION MAKING,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN CROSS CULTURAL MANAGEMENT,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN NEGOTIATION AND CONFLICT MANAGEMENT,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN SERVICE OPERATIONS MANAGEMENT,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
"MICRO-CREDENTIAL IN LEADERSHIP, INNOVATION AND CHANGE",Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN GLOBAL SUPPLY CHAIN MANAGEMENT,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN TOTAL QUALITY MANAGEMENT,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN INTERNATIONAL BUSINESS,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN ORGANIZATIONAL DEVELOPMENT,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN ORGANIZATIONAL DESIGN,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN QUALITY MANAGEMENT SYSTEMS AND AUDITING,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN CONTEMPORARY ISSUES IN BUSINESS,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDEMNTIAL IN NEGOTIATION AND CONFLICT RESOLUTION,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN INTRODUCTION TO PSYCHOLOGY,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN QUALITY MANAGEMENT,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN BUSINESS MATHEMATICS,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN PROJECT MANAGEMENT,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN HUMAN RESOURCE MANAGEMENT,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN ENTREPRENEURSHIP AND INNOVATION,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN CORPORATE SOCIAL POLICY,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN PRINCIPLES OF MANAGEMENT,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
MICRO-CREDENTIAL IN PRINCIPLES OF FINANCE,Bachelor of Management (Honours),A7782,Universiti Tun Abdul Razak (UNIRAZAK)
Micr-credential in Organisational Management,Master in Management,A7986,Universiti Tun Abdul Razak (UNIRAZAK)
Micro-credential in Organisational Development and Change,Master in Management,A7986,Universiti Tun Abdul Razak (UNIRAZAK)
Micr-credential in Managerial Leadership,Master in Management,A7986,Universiti Tun Abdul Razak (UNIRAZAK)
Micro-credential in Strategic Human Resource Management,Master in Management,A7986,Universiti Tun Abdul Razak (UNIRAZAK)
Minro-credential in Organisation Behaviour,Master in Management,A7986,Universiti Tun Abdul Razak (UNIRAZAK)
Micro-credential in Knowledge Management,Master in Management,A7986,Universiti Tun Abdul Razak (UNIRAZAK)
Micr0-credential in Competitive Strategic Management,Master in Management,A7986,Universiti Tun Abdul Razak (UNIRAZAK)
Micro-credential in Performance Management,Master in Management,A7986,Universiti Tun Abdul Razak (UNIRAZAK)
Micro-credential in Human Capital Development and Talent Management,Master in Management,A7986,Universiti Tun Abdul Razak (UNIRAZAK)
Micro-credential in Marketing Management,Master in Management,A7986,Universiti Tun Abdul Razak (UNIRAZAK)
Micro-credential in Finance for Non-Financial Managers,Master in Management,A7986,Universiti Tun Abdul Razak (UNIRAZAK)
Micro-credential in Managerial Economics,Master in Management,A7986,Universiti Tun Abdul Razak (UNIRAZAK)
Micro-credential in Values and Ethics in Management,Master in Management,A7986,Universiti Tun Abdul Razak (UNIRAZAK)
"MFEB15313 MICRO-CREDENTIAL: PROJECT SCHEDULE, COST AND QUALITY MANAGEMENT",,,Universiti Tunku Abdul Rahman (UTAR)
UFAC1004 MICRO-CREDENTIAL: RESEARCH METHODS IN BEHAVIOURAL SCIENCE,Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
UFAF1013 MICRO-CREDENTIAL: STATISTICAL TECHNIQUES FOR BEHAVIOURAL SCIENCE I,Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
UFBB2023 MICRO-CREDENTIAL: ORGANISATIONAL BEHAVIOUR,Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
MFPB34012 MICRO-CREDENTIAL: SOCIAL ENTREPRENEURSHIP PROJECT,Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
MFPB34022 MICRO-CREDENTIAL: ARTS AND CULTURAL PERFORMANCE,Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
MFPB34032 MICRO-CREDENTIAL: COMMUNITY PROJECT,Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
"MFPB34042 MICRO-CREDENTIAL: LANGUAGE, CULTURE AND SOCIAL STUDY ABROAD",Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
MFPB34052 MICRO-CREDENTIAL: TEAM WORK AND COLLABORATIVE PROJECT,Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
MFPB34062 MICRO-CREDENTIAL: STUDY SOFT SKILLS AND/OR LIFE SKILLS ABROAD,Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
"MFPB34072 MICRO-CREDENTIAL: ART,CRAFT, AND DESIGN",Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
MFPB34082 MICRO-CREDENTIAL: ORAL COMMUNICATION,Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
MFPB34092 MICRO-CREDENTIAL: MUSIC PERFORMANCE,Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
MFPB34102 MICRO-CREDENTIAL: MANAGING PERSONAL FINANCE,Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
MFPB34112 MICRO-CREDENTIAL: WORK ETHICS AND EQ,Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
MFPB34132 MICRO-CREDENTIAL: MANAGEMENT OF SPORTS ACTIVITY,Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
"MFPB34142 MICRO-CREDENTIAL: CRITICAL THINKING, CREATIVE THINKING AND PROBLEM SOLVING",Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
MFPB34162 MICRO-CREDENTIAL: BUSINESS PLAN WRITING & PREPARATION,Bachelor of Social Science (Honours) Psychology,A10064,Universiti Tunku Abdul Rahman (UTAR)
